ID,Label,Gender
38407,Evan Sabara,0
1226509,Dante Pastula,0
2018033,Josh Eli,0
2018034,Mark Mendonca,0
1733417,Rolandas Hendricks,2
1314372,Mark Goodman,2
2018057,Jon Scott,0
86538,Gregory Gast,0
1613764,Gordon Hart,2
12662,Phil Fondacaro,2
19753,Debbie Lee Carrington,1
154785,Mark Povinelli,2
1471,Ed Gale,2
2018062,Eric Newton,0
2018064,Aidan O'Shea,0
61536,Aaron Hendry,2
2018065,Kevin C. Carr,0
2018066,Bee Jay Joyer,0
2018067,Jena Carpenter,0
2018068,Karine Mauffrey,0
1094413,Elisabeth P. Carpenter,1
1238996,Bill Forchion,0
2018069,Devin Henderson,0
2018070,Sagiv Ben-Binyamin,0
16475,Burt Reynolds,2
16479,Andrew Lawrence,2
16480,Peter Egan,2
16481,June Brown,0
16482,Peter James,0
1380112,Scott Charles,0
25365,Richard Hicks,2
108272,Richard Irving,2
2676,Kim Roberts,1
22434,Betsy Russell,1
36055,Costas Mandylor,2
51042,Niamh Wilson,1
1795981,Dylan Trowbridge,2
19189,Elizabeth Berkley,1
2055,Robert Davi,2
105626,Alan Rachins,2
77279,Gina Ravera,1
955883,Lin Tucci,1
37254,Al Ruscio,2
111080,Patrick Bristow,2
156029,William Shockley,2
42657,Bobbie Phillips,1
167676,Dewey Weber,2
1233895,Michelle Johnston,1
1768246,Caroline Key Johnson,0
162884,Julie Pop,1
1483263,Kristen Knittle,1
14391,Carrie Ann Inaba,1
2043479,Ashley Nation,1
117626,Aya Okamoto,1
117629,Yoshiaki Umegaki,2
89903,Mamiko Noto,0
1325880,Ryuuji Saikachi,0
1325881,Kyouko Terase,0
237076,Rikiya Koyama,2
554368,Hiroya Ishimaru,2
547982,Yuusaku Yara,2
57735,Seizō Katō,2
223309,Shozo Iizuka,2
1288866,Jakob Ulrich,0
1288867,Naiia Ulrich,0
157434,Emily Wagner,1
60944,Steven M. Gagnon,2
1349941,Tymberlee Hill,0
69718,Jon Cryer,2
1921841,Haji Abdullah,0
1940674,Cesar Aguirre,2
1133295,Jeremy Ambler,0
1940676,Charley Barksdale,1
1246850,James Belyeu,0
1702412,Shannon Brinson,0
937115,Madeline Brumby,1
1940719,Peter Choi,2
1940721,Frances Cobb,1
1940722,Kennith Edwards,2
1940728,Amy L. Eller,1
1940731,Tony Folden,2
1940732,Reggie O. Freeman,2
1940737,Gilbert Galon,2
1940741,Kristol Grant Blanks,1
1677588,Joseph Harold,0
1940742,Cyrah Hawkins,2
1940744,Barry Hopkins,2
1427007,Chris Labadie,0
1940745,Erica LaRose,1
1869061,Sarah Reagin,1
1940756,Scott M. Yaffee,2
587020,Theo James,2
1159982,Ansel Elgort,2
1173230,Ben Lloyd-Hughes,2
1193606,Christian Madsen,2
1352383,Amy Newbold,0
1456341,Parker Mack,0
132221,Janet Ulrich Brooks,0
1557161,Yasmine Aker,0
1561934,Casimere Jollette,1
1570273,Jaiden Hidalgo,0
71057,Zhou Xun,1
1077356,Zhu Zhu,0
1118058,Robin Morrissey,0
1336199,Brody Nicholas Lee,2
1323238,Raevan Lee Hanan,0
972117,Mya-Lecia Naylor,1
122648,Niall Greig Fulton,0
1084849,Louis Dempsey,0
1336202,Martin Docherty,0
65448,Sylvestra Le Touzel,1
987260,Shaun Lawton,2
1434242,Victor Solé,2
122468,Riisa Naka,1
122469,Takuya Ishida,0
122470,Mitsutaka Itakura,0
122471,Ayami Kakiuchi,0
122472,Yuki Sekido,0
122473,Sachie Hara,1
118577,Mitsuki Tanimura,0
1133289,Midori Ando,0
1133290,Takayuki Handa,0
1133291,Utawaka Katsura,0
283444,Tony Robbins,2
65239,Susan Ward,1
78837,Brooke Burns,1
87039,Nan Martin,1
203407,Sasha Neulinger,2
60953,Erinn Bartlett,1
42199,Daniel Greene,2
1580200,Fawn Irish,1
1229514,Danny Murphy,2
19239,Judith Ivey,1
1207046,Pamela Gray,1
1089390,Connie Embesi,0
1089391,Jonathan Cavallary,0
260967,Bill Moor,0
4199,Neal Jones,2
1089392,Eddie Aldridge,0
582202,Mark Deakins,0
303197,George O. Gore II,2
79735,Alan Manson,2
1089393,Brian Poteat,0
164463,Daniel Oreskes,2
65607,Don King,2
1089394,Ray Garvey,2
984489,Rocco Musacchia,2
27264,Susan Kellermann,1
20807,Harsh Nayyar,2
233547,Mohammed Ghaffari,0
1089395,Nicki Cochrane,0
1089396,Fenja Klaus,0
164419,Gino Lucci,0
155540,Benny Nieves,2
1089398,Franci Leary,0
18315,Monica Keena,1
79581,Gloria Lynne Henry,1
972921,Bella Ivory,1
972922,Maya Sayre,2
1741959,John Manfredi,0
1023322,Robert Mervak,0
1741964,Fabio Polanco,0
1708423,Frank Jones Jr.,0
1741966,Peter Harpen,0
932326,David McConnell,0
1741971,Mark Stacey White,0
1741972,Lauren Wainwright,0
1741976,Kris Reilly,0
1741978,Hayley Meyers,0
1741979,Leslie McCurdy,0
1087552,Robert Braun,0
451844,Rachel Maddow,1
60092,Chris Matthews,2
1741982,Deb Dixon,0
1741983,Neal Anthony Rubin,0
1741986,Joe Dinda,0
1741987,John Repulski,0
1741990,Cherie Bowman,0
1741991,Chyla Anderson,0
1741992,Maxi Anderson,0
1741993,Nelson Beato,0
1741998,Johnny Britt,0
559475,Alvin Chea,0
169378,Carmen Carter,0
1742003,Christopher Carter,0
1742004,Carmel Echols,0
1742005,Clydene Jackson,0
109802,Amy Keys,1
562709,Lori Perry,0
1725025,Josef Powell,0
564888,Lamont Van Hook,0
1742006,John West,0
1742007,Will Wheaton,0
1310314,Nita Whitaker,1
59674,Ben Hernandez Bray,2
574091,Larissa Stadnichuk,0
574093,Jonathan Bitonti,2
55569,Anne Openshaw,1
935295,Peter Girges,2
935297,Ella Kosor,1
208069,Jacob Blair,2
935299,Lani Gelera,1
1336042,Nathanael Cooper,0
1336043,Wynn White,0
1336044,Kathleen Campbell,0
1336045,Michael J. Rowe,0
1336046,Peter D'Allesandro,0
1336047,Steve Blane,0
1336049,Jean Langer,0
1336050,Andy Breen,0
1336051,Renee Breen,0
1336053,Jane W. Brimmer,0
1336054,Mark Finizza,0
1336055,Cliff Keeley,0
1336056,Carrie McVey,0
1336057,Truman Robbins,0
1216544,Ernie Anderson,2
41677,Wendy Weidman,1
1139130,"Jason ""Jake"" Cross",2
4789,Bob Peck,2
176312,Cameron Thor,2
166298,Whit Hertford,2
1060,Dean Cundey,2
1278538,Tom Mishler,0
4791,Greg Burson,2
1278539,Adrian Escober,0
26660,Richard Kiley,2
1278540,Brad M. Bucklin,0
1278541,Laura Burnett,0
1004156,Gary Rodriguez,2
15335,Brian Smrz,2
1278542,Robert 'Bobby Z' Zajonc,2
56830,Brigitte Lin,1
12671,Faye Wong,1
119875,Valerie Chow,0
1618663,Piggy Chan,0
1618664,Wong Chi-Ming,0
1407506,Leung San,0
1591060,Rico Chu Tak-On,2
68560,Lynne Langdon,1
70224,Alex Haw,0
70226,Dick Bradsell,0
70227,Gillian El-Kadi,0
70228,Jennifer Angel,0
1835588,Nicolas Carlotti,0
1835589,Darren Ormandy,0
1835590,Guy Greenway,0
1835591,Tassos Stevens,0
1835592,Tristan Martin,0
1473672,Rebecca James,0
49681,Paul Mason,2
1835594,David Bovill,0
53927,Aaron Ruell,2
53929,Haylie Duff,1
53931,Sandy Martin,1
53932,Trevor Snarr,2
53933,Emily Dunn,1
53934,Ellen Dubin,1
56152,Kari Wuhrer,1
172705,Richard Easton,2
181299,Keith Reddin,0
1237533,Dylan Clark Marshall,2
1363367,C.J. Wilson,2
1724137,Anna Baryshnikov,1
205783,Susan Pourfar,1
171459,Robert Sella,2
51384,Missy Yager,1
1435747,Shawn Fitzgibbon,0
1508817,Liam McNeill,2
95982,Danae Nason,1
1730737,Ben O'Brien,0
1730741,Ruibo Qian,0
1730738,Richard Donelly,0
1730739,Virginia Loring Cooke,0
1730740,Mary Mallen,0
1730742,Chloe Dixon,0
1730743,Ellie Teeves,0
1730744,Christian J. Mallen,0
1730745,Oscar Wahlberg,0
1730746,Jackson Damon,0
1291701,Jami Tennille,0
1730747,Allyn Burrows,0
1756938,Wendy Overly,0
30711,Kenneth Lonergan,2
1616708,Brian Chamberlain,0
1373307,Joe Stapleton,0
141449,Lewis D. Wheeler,2
1756992,Anthony Estrella,0
1757043,Kt Baldassaro,0
1786767,William Bornkessel,0
33161,François Cluzet,0
19370,Anne Le Ny,1
26107,Alba Gaïa Bellugi,1
581728,Cyril Mendy,0
581729,Christian Ameri,0
1411815,Salimata Kamate,1
1411817,Absa Diatou Toure,1
1349054,Dominique Daguier,2
224148,François Caron,2
1069637,Thomas Solivéres,2
146212,Grégoire Oestermann,2
1632523,Dorothée Brière,1
84430,Joséphine de Meaux,1
999406,Emilie Caen,1
1149324,Caroline Bourg,0
1632531,Sylvain Lazard,2
1293458,Jean-François Cayrey,0
1632532,Ian Fenelon,2
1179883,Renaud Barse,2
544669,François Bureloup,0
1048793,Nicky Marbot,2
1171433,Benjamin Baroche,2
1632533,Jérôme Pauwels,2
1385391,Antoine Laurent,2
1632535,Fabrice Mantegna,2
1588451,Hedi Bouchenafa,2
204675,Michel Winogradoff,2
1686571,Elliot Latil,2
80760,Rochelle Aytes,1
89885,Quinn Lord,2
74609,Moneca Delain,0
74365,Britt McKillip,1
205204,Jean-Luc Bilodeau,2
1224709,Alberto Ghisi,2
1113295,James Willson,2
1621613,Isabelle Deluce,1
1621620,Samm Todd,1
1225982,Connor Christopher Levins,2
1621621,Ty Hill,2
175779,Barbara Kottmeier,0
1621622,Derek McIver,2
1256640,Catherine Barroll,1
1519253,Caroline Redekopp,1
1625027,Troy Everett,2
1625031,Tatiana Anderson,1
6819,Timothy Treadwell,0
6820,Kathleen Parker,0
6821,Warren Queeney,0
6822,Willy Fulton,0
6823,Sam Egli,0
1687263,Jewel Palovak,0
2956,Amanda Peet,1
83852,Liam James,2
21722,John Billingsley,2
101016,Osric Chau,2
86633,Lisa Lu,1
41664,Chang Tseng,2
44150,Blu Mankuma,2
16756,Jimi Mistry,2
153516,Ryan McDonald,0
1615554,Philippe Haussmann,2
967933,Alexandre Haussmann,2
1055157,Beverley Elliott,1
206669,Tanya Champoux,1
92079,Merrilyn Gann,1
79151,Dean Marshall,2
60601,Viv Leacock,2
116400,Chris Boyd,2
158560,Jason Diablo,2
143329,Anna Mae Routledge,1
60614,Chad Riley,2
1366442,Jason Anthony Griffith,2
62919,Alex Zahara,2
60609,Doron Bell,2
1221020,David Orth,2
1615565,Lyndall Grant,2
190944,Alexandra Castillo,1
1205803,John Mee,0
41432,Candus Churchill,1
205881,Luis Javier,2
172825,Sean Tyson,2
25414,Jody Thompson,1
77013,Deirdre O'Connell,1
130840,Thomas Jay Ryan,2
208,Ryan Whitney,0
220,Lola Daehler,0
213,Gerry Robert Byrne,2
214,Brian Price,0
216,Josh Flitter,2
217,Paul Litowsky,2
210,Amir Ali Said,2
15044,Leila Kenzle,1
28415,Bret Loehr,2
28416,Frederick Coffin,2
28417,Joe Hart,2
28418,Michael Hirsch,0
28419,Terence Bernie Hines,0
28401,Stuart M. Besser,0
17238,Leslie Hayman,0
17239,Chelse Swain,1
1239453,"Noah ""40"" Shebib",0
17240,Anthony DeSimone,2
17241,Lee Kagan,0
110548,Kristin Fairlie,1
90060,Pilou Asbæk,2
109833,Peter Ferdinando,2
75748,Yutaka Izumihara,0
19857,Kaori Momoi,1
1544148,Lasarus Ratuere,2
1848074,Kaori Yamamoto,0
1903382,Andrew Morris,0
1786960,Danusia Samal,0
1291958,Tawanda Manyimo,0
856126,Pete Teo,0
1903383,Yuta Kazama,0
1088913,Christopher Obi,2
1359361,Adwoa Aboah,0
183500,Tricky,2
1774435,Mana Hira Davis,0
1434486,Kai Fung Rieck,0
1200415,Andrew Stehlin,2
1848055,Matthias Luafutu,0
1848070,John Luafutu,0
1848076,Tanya Drewery,0
1848082,Jacqueline Lee Geurts,1
1776033,Hannah Tasker-Poland,0
1848086,Emma Coppersmith,0
73884,Xavier Horan,2
1397347,Joseph Naufahu,2
1848092,Makoto Murata,0
1379945,Philippe Joly,2
82602,Nick Carter,2
154013,Kevin Richardson,2
82603,A.J. McLean,2
82604,Howie Dorough,2
82601,Brian Littrell,2
1444726,Lo Graham,1
1272905,Steffie Grote,1
22126,Jessica Cauffiel,1
151384,Meredith Scott Lynn,1
96553,Greg Serano,2
166576,John Cantwell,2
79497,Bruce Thomas,2
66561,Corinne Reilly,1
42138,Victoria Mahoney,0
58754,Haley Bennett,1
965819,Finley Jacobsen,2
979104,Lucy Merriam,1
204629,Bryce Robinson,2
979105,Ben Hyland,2
1077801,Sarah O'Kelly,1
76540,Keith Hudson,2
12224,Alec Mapa,2
14108,Joyce Van Patten,1
1077803,Megan Grace,0
1077804,Haley Higgins,0
1077805,Ana Ayora,0
1077806,Matthew J. Walters,2
1077807,Nicole Herold,0
208043,Paul Tei,0
1077809,Gaston Renaud,0
1025968,Angelina Assereto,0
1077810,Emmett Robin,0
915692,Lisa Varga,1
1077811,Dylan Henry,0
1077813,Stephen Lee Davis,0
939760,Michael Baskin,2
1077814,Bradley Frishman,0
992174,Eric Conger,2
1074867,Reid Carolin,0
49706,Adam Rodríguez,2
1447863,Michael Roark,2
1217934,Betsy Brandt,1
83352,Mircea Monroe,1
1784579,Avery Camp,1
1368887,George A. Sack,0
1784589,Micaela Johnson,1
1237404,Denise Vasi,0
177918,Camryn Grimes,1
1784602,Asher Wallis,0
1784603,Catherine Lynn Stone,1
1784606,Jennifer Skinner,1
1784609,Vanessa Ryan,1
1093123,Teresa Espinosa,1
1348613,Monica Garcia,1
1784613,Annette Houlihan Verdolino,1
983999,Candace Marie,1
1784615,Lyss Remaly,1
1784617,Jannel-Marie Diaz,1
1784623,Yari De Leon,1
1784630,Cameron Banfield,0
1784631,Keith Kurtz,0
1784633,Marland Burke,0
1267277,Ashley Hayes,1
1550822,T.J. Alston,0
1304845,Ken Anthony II,0
1777793,Cassandra M. Bellantoni,1
1784637,Julie Berlin,1
1633358,Elizabeth Brissenden,1
1488450,Emma Chandler,1
84894,Michelle Clunie,1
1784644,Erica Day,1
1784645,Tenley Dene,1
1700817,Fielding Edlow,1
1784646,Ingrid Fermandois,1
1754141,Frenchi Firecracker,1
1302504,Lubella Gauna,1
1784647,Corin Grant,0
1319055,Rod Grant,2
1784648,Joe High,0
1784649,Stacy Jordan,1
1784650,Kelly Keyser,1
1784651,Melody King,1
1784652,Charlotte Wilson Langley,0
1784653,Joshua Lassman,0
1784654,Carrie Lauren,1
1190066,Melissa LeEllen,1
1375147,Morgan Lester,1
1784658,Melinda D. Marin,1
1460212,Krystle McMullan,0
1010349,Adrienne McQueen,1
1784659,Deana Molle',1
1784660,Lindsey Marie Nelson,1
1784661,Jeremy Palko,0
1262695,B.J. Parker,0
1784662,Barrett Perlman,1
1784672,Maxi Schlereth,1
1754282,Veronica Viruet Simpson,1
1784676,John L. Smith Jr.,2
1743097,Hannah Stark,1
1784678,Chad Stevens,0
1784679,Michelle Stevenson,0
1784680,Makenzi Swicegood,1
1784681,Jennifer Thompson,1
1784682,Rachael Thompson,1
1784683,Victoria Vodar,1
1309904,Kenny Waymack Jr.,0
1920136,Vicky Kadian,2
1030261,Bérénice Marlohe,1
206273,Bill Buckhurst,0
100242,Elize du Toit,1
1024234,Tonia Sotiropoulou,1
1224993,Wolf Blitzer,0
92429,Jens Hultén,0
1399567,Jo Cameron Brown,0
1168075,Peter Basham,0
1062405,Ben Loyd-Holmes,0
1333452,Orion Lee,0
1574323,Yennis Cheung,0
16970,Ivana Baquero,1
16972,Sergi López,2
17006,Ariadna Gil,1
3813,Alex Angulo,2
17007,Roger Casamajor,2
592709,Manolo Solo,0
25219,César Vea,0
31422,Ivan Massagué,0
116071,Gonzalo Uriarte,2
106707,Eusebio Lázaro,0
1077942,Francisco Vidal,0
1077944,Juanjo Cucalón,0
1077945,Lina Mira,0
588132,Mario Zorrilla,0
1077947,Sebastián Haro,0
963251,Pepa Pedroche,1
1077950,Lalá Gatóo,0
1077952,Ana Sáez,0
560248,Chani Martín,0
1077953,Milo Taboada,0
100905,Fernando Albizu,2
1077954,Pedro G. Marzo,0
1077955,Chicho Campillo,0
1077956,Pablo Adán,0
982,Sting,2
978,Steven Mackintosh,2
984,Nicholas Rowe,2
987,Lenny McLean,2
989,P.H. Moriarty,0
994,Stephen Marcus,2
988,Peter McNicholl,2
985,Nick Marcq,0
993,Tony McMahon,2
991,Steve Sweeney,2
986,Charles Forbes,2
995,Vas Blackwood,2
4317,Jake Abraham,2
236388,Vera Day,1
1116,Alan Ford,2
8395,Luke Perry,2
591,Brion James,2
8397,Charlie Creed-Miles,2
12642,John Neville,2
28897,Julie T. Wallace,1
33403,Mac McDonald,2
1588721,Genevieve Maylam,1
1202628,Hon Ping Tang,2
1818315,Vincenzo Pellegrino,2
1776773,Ivan Heng,0
1857410,George Khan,0
1857411,John Hughes,0
1857412,Roberto Bryce,0
1857413,Said Talidi,0
240745,Clifton Lloyd Bryan,0
1857414,Justin Lee Burrows,0
179771,Richard Ashton,2
1857415,Jerome St. John Blake,0
1857416,Kevin Molloy,0
1402694,Bill Reimbold,0
1857418,Colin Brooks,0
1211876,Anthony Chinn,0
1395429,Derek Ezenagu,0
45438,David Barrass,0
1857422,Mark Seaton,0
1338974,Jean-Luc Caron,0
1857423,Jerry Ezekiel,0
1857424,Rachel Willis,0
1857425,Natasha Brice,0
1857427,Sophia Goth,0
1768180,Pete Dunwell,0
1857429,Paul Priestley,0
1600365,Stewart Harvey-Wilson,2
1735717,David Fishley,0
1364322,Carlton Chance,0
1857430,Vladimir McCrary,0
1857431,Aron Paramor,0
1857432,Kaleem Janjua,0
1857433,Tyrone Tyrell,0
1435006,Kevin Brewerton,2
1857434,Ian Beckett,0
1230490,Sonny Caldinez,0
1563988,Zeta Graff,0
1857435,Eddie Ellwood,0
1857436,Yui,0
1857437,Laura De Palma,0
192895,Robert Oates,2
1857438,Fred Williams,0
1857439,Sibyl Buck,0
1857440,Sarah Carrington,0
213392,Ali Yassine,0
1857441,Dane Messam,0
1857442,Nathan Hamlett,0
554284,Cecil Cheng,0
1857443,Scott Woods,0
1857444,Leon Dekker,0
1857445,David Garvey,0
1857446,Stanley Kowalski,0
1857449,Omar Williams,0
1857450,Robert Clapperton,0
1857451,Robert Alexander,0
234685,Mia Frye,0
1857452,Leo Williams,0
1857453,C. Keith Martin,0
1857454,J.D. Dawodu,0
1857455,Patrick Nicholls,0
1857456,Shaun Davis,0
1857457,Roy Garcia,0
1857458,Alex Georgijev,0
84440,Marie Guillard,1
1596096,Renee Montemayor,1
1857459,Stina Richardson,0
1748085,Kristen Fick,1
1467173,Anita Koh,0
1857460,Kamay Lau,0
1857461,Tracy Redington,0
1857462,Gito Santana,0
1551797,Joss Skottowe,0
1857463,Roger Wright,0
12795,Nikolaj Coster-Waldau,2
1171690,Abigail Lowe,0
1171689,Isabelle Lowe,0
1198939,David Madison,0
139189,Joanne Bahris,0
1343401,Andrew Breland,0
1590549,Lisa Raziano,1
1050937,James Dodd,0
221553,Anna Walton,1
1585448,Montse Ribé,1
1558263,Julie Araskog,0
12056,Hawthorne James,2
128203,Pamala Tyson,0
1583695,George Christy,2
1025337,William Davidson,2
1055173,Bob Collins,0
95200,Dominique Jennings,1
31533,Allan Kolman,2
176969,Mario Di Donato,2
1487328,Harrison White,0
174037,Michael Reid MacKay,0
1107809,Martin Serene,0
91843,David Correia,2
9783,Lexie Bigham,0
1492029,Paul Eckstein,0
168162,Brian Evers,2
54433,James Deeth,0
16563,Charles A. Tamburro,0
944,Arthur Max,2
58828,Liz Callaway,1
8231,Suzanne Pleshette,1
20847,Michelle Horn,1
35132,Peter Renaday,2
91312,Vanessa Theme Ament,0
1077704,Robin Frizzell,0
91837,Adrienne Hampton,0
162615,Seth Isler,2
1077705,Richard Sinclair,0
1077706,Joel Moffett,0
1108907,Nick Robinson,2
591834,Lauren Lapkus,1
150587,Katie McGrath,1
170635,Andy Buckley,2
1809787,Matt Burke,0
1550012,Anna Talakkottur,0
930707,Colin Trevorrow,2
568045,Courtney J. Clark,0
866906,Kelly Washington,1
1391129,Chad Randall,2
1522360,Yvonne Angulo,0
1682513,Chloe Perrin,1
1682512,Erika Erica,1
1637724,Tiffany Forest,1
1467104,Brandon Marc Higa,0
2075883,Arlene Newman,1
168246,Donald Li,2
43553,Jerzy Skolimowski,2
1224022,Enver Gjokaj,0
101522,Walter Perez,2
81959,Alicia Sixtos,1
1033652,Dieter Riesle,0
1479945,Kirill Nikiforov,2
1479946,M'laah Kaur Singh,1
86157,Rashmi Rustagi,1
60878,Warren Kole,2
66525,Jesse Garcia,2
1479959,Katsumi Komatsu,2
1479961,Yumiko Komatsu,0
1479962,Momoko Komatsu,0
1479967,Fernanda Toker,0
1480042,Andrea Vecchio,1
1480043,Robin Swoboda,1
1203089,Michael Zhang,2
98626,William-Christopher Stephens,2
1480045,Kelley Robins,1
156342,Romy Rosemont,1
1263294,Jillian Morgese,0
1480048,Catherine Anderson,1
1153698,Ricardo Andres,2
1480049,Logan Bennett,2
1191953,Mayank Bhatter,2
1480051,Sharita Bone,1
1480053,Jason Botsford,2
1480055,Mary Kate Campbell,0
1403346,Gene N. Chavez,0
1480056,Layla Cushman,1
1466605,Robert Dean,2
1480057,Rick Dremann,0
1354406,Rod Fielder,2
1480060,Eric Frank,0
1480065,Israel Hall,2
1480066,Carmen Dee Harris,0
1480067,Alexander Christopher Jones,2
1480085,Mike Karban,2
1480087,Demoine Kinney,2
1480091,Andrew Knode,2
1480096,Annette Lawless,1
1480097,Kimberly J. Mahoney,1
1480124,Todd Manes,2
1480132,Michael McMillan,2
1001496,Sean Meehan,2
1480146,Holly Neelie,1
1480148,Caleb Daniel Noal,2
1480152,Jeremy Orr,2
1480153,Nate Paige,0
1480198,Maria Perossa,1
1480199,Caleb Pieplow,2
1480200,Alexander Daniel Pimentel,2
1480202,Frank Powers,2
1371850,Jaime Powers,2
1480204,Brent Reichert,2
1480208,Kelly Ruble,2
1454362,Gina Sarno,1
1480209,Robert B. Schneider IV,2
1480210,Jeff Seich,2
1480211,Christina Shaffer,0
1480212,Alonda Shevette,1
1480213,Douglas Slygh,2
6037,Colin Strause,2
1480218,Robert P. Thitoff,2
1480219,George Thomas,0
1480221,Jerry Lee Tucker,2
1480222,Tai Urban,2
1480224,Sandra Weston,1
1480226,Seth Zielicke,2
1673576,Alex DeCourville,2
1343164,Andrea-Nichole Olivas,1
1376001,Tina Grimm,1
1962256,Evan Kole,2
58032,Jessica Campbell,1
88949,Mark Harelik,2
58045,Molly Hagan,1
996758,Delaney Driscoll,0
1015780,Frankie Ingrassia,0
37059,Nicholas D'Agosto,2
65437,Junko Iwao,0
65438,Shinpachi Tsuji,0
1685,Masaaki Ōkura,0
235337,Yoku Shioya,2
226637,Hideyuki Hori,0
81851,Emi Shinohara,0
216454,Kiyoyuki Yanada,2
90566,Tōru Furusawa,0
553949,Shiho Niiyama,0
553950,Emiko Furukawa,0
553951,Aya Hara,0
553953,Megumi Tano,0
553954,Akio Suyama,2
553955,Osamu Hosoi,0
553956,Kôichi Tôchika,0
1247943,Emi Motoi,0
553959,Kishou Taniyama,2
553960,Shokkâ Ôno,0
553961,Rofuto Purasu Wan Burazâzu,0
553962,Makoto Kitano,0
89879,Soichiro Hoshi,2
111531,Masashi Ebara,0
21049,Yancey Arias,2
1215689,Christina Chang,1
74124,Andrew Friedman,2
71467,Matt O'Leary,2
21946,Cyril Raffaelli,2
12838,Joerg Stadler,2
52476,Dylan Bruno,2
75071,Daniel Cerqueira,2
59085,Ian Porter,0
218321,Gary Sefton,0
1913588,Julian Spencer,0
141358,Steve Griffin,0
183930,William Marsh,0
592618,Marc Cass,0
1648656,Markus Napier,0
39685,Neil Finnighan,2
1648657,Paul Garcia,0
1648658,Seamus McQuade,0
1913589,Ronald Longridge,0
1229334,Adam Shaw,0
1718615,Loclann Aiken,0
1444581,John Barnett,0
1913590,Maclean Burke,0
1913591,Victor Burke,0
1327313,Aiden Condron,0
1913592,Shane Hagan,0
536915,Paul Hickey,2
76038,Shane Johnson,2
20287,Laird Macintosh,2
1913593,Brian Maynard,0
1913595,Mark Phillips,0
1532630,Lee Aaron Rosen,0
190908,Vincent Walsh,2
157790,Glenn Wrage,2
24116,Crofton Hardester,2
1054325,Martin Hub,2
94137,Raffaello Degruttola,2
1231906,Sam Ellis,0
1232043,Tilo Keiner,2
1229365,Stephan Grothgar,2
1599256,Stephane Cornicard,2
1180984,Michelle Evans,0
1913599,Martin Beaton,0
234586,Anna Maguire,0
1229271,Michael Mantas,0
1520614,David Vegh,0
1813506,Nick Brooks,0
1913600,Sam Scudder,0
1490869,John Walters,0
1803130,James Innes-Smith,0
113235,Eric Loren,0
1653085,Valerie Colgan,1
1231417,Amanda Boxer,0
99905,Kathleen Byron,1
121724,Rob Freeman,0
1913602,Thomas Gizbert,0
97436,Derek Lea,2
14630,Mac Steinmeier,2
218226,Nina Muschallik,1
90610,Vincent Ventresca,2
166002,Itzhak Perlman,2
13301,Quincy Jones,2
74296,Teller,0
1248678,James Levine,2
78076,Wayne Allwine,2
34478,Tony Anselmo,2
53352,Dominique Jackson,0
28485,Steve Pemberton,2
53353,Albie Woodington,2
24200,Leonardo Nam,2
52477,Zachery Ty Bryan,2
88677,Nikki Griffin,1
162367,Jason Tobin,0
120923,Keiko Kitagawa,1
2537,Sonny Chiba,2
1670874,Damien Marzett,0
60390,Trula M. Marcus,1
1450799,Brandon Brendel,0
183066,Daniel Booko,2
59012,David V. Thomas,2
1670875,Ashika Gogna,0
1670876,Christian Salazar,0
1670877,Kevin Caira,0
1670878,Julius Trey Sanford,0
1670879,Danny Ray McDonald II,0
1670880,Joseph Crumpton,0
592147,Yoko Maki,1
1089940,Rie Shibata,0
1670886,Toshi Hayama,0
1670887,Atley Siauw,0
226738,Kazuki Namioka,0
1670888,Hiroshi Hatayama,0
564615,Kaila Yu,0
1232381,Aiko Tanaka,0
80108,Satoshi Tsumabuki,2
1670890,Konishiki,0
1291386,Caroline de Souza Correa,1
213359,Silvia Šuvadová,1
1255132,Keiichi Tsuchiya,0
132118,Kazutoshi Wadakura,0
1670893,Verena Mei,0
1670894,Mari Jaramillo,0
1024388,Shôko Nakagawa,0
1670895,Mikiko Yano,0
1670896,Wendy Watanabe,0
1670897,Tina Tsunoda,0
62766,Koji Kataoka,0
63698,Mitsuki Koga,0
1670899,Hidesuke Motoki,0
1586675,Britten Kelley,1
201914,Kevin Ryan,2
1000089,Alden Ray,2
93349,Jim Curley,0
1205108,Sally Hughes,0
56576,Steve Hytner,2
44619,Bob Schott,2
172280,Elsa Raven,1
156421,Arthur Senzy,0
54044,Patrika Darbo,1
93345,Ryan Cutrona,2
94513,Lawrence Lowe,2
132729,Eric Bruskotter,2
11512,John Heard,2
159056,Alan Toy,2
1500222,Tyde Kierney,2
1215961,Rick Hurst,2
131642,Joshua Malina,2
544816,William G. Schilling,0
86475,Robert Alan Beuth,0
52142,Susan Lee Hoffman,1
56040,Cylk Cozart,2
1218826,Ian Paul Cassidy,0
1423197,Michael Graziano,0
52023,Steve Railsback,2
5297,Bernie Rachelle,2
1433441,Peter Kybart,0
5299,Cassandra Freeman,1
1434091,Florina Petcu,0
5300,Peter Frechette,2
93621,Samantha Ivers,1
5302,Gerry Vichi,0
5304,"Rodney ""Bear"" Jackson",0
1108494,Lemon Andersen,0
5303,Rafael Osorio,2
1433251,Frank Stellato,0
1433438,Ed Onipede Blunt,0
1253648,Jeff Ward,0
77585,Anthony Mangano,2
1433452,Ed Bogdanowicz,0
1045964,Aaron Vexler,0
1433454,Anthony Borowiec,0
210393,Joe Coots,0
171154,Lionel Pina,0
